datetime,open,high,low,close,tickvol,spread,vol
2025-05-30 16:00:00,3296.29,3296.42,3290.29,3292.35,2022,8,0
2025-05-30 16:15:00,3292.37,3298.8,3291.5,3297.04,1785,8,0
2025-05-30 16:30:00,3296.96,3300.4,3296.83,3299.31,2485,8,0
2025-05-30 16:45:00,3299.31,3305.05,3297.74,3303.87,2736,8,0
2025-05-30 17:00:00,3303.75,3304.32,3291.48,3294.3,3535,8,0
2025-05-30 17:15:00,3294.3,3297.12,3290.41,3291.05,3038,8,0
2025-05-30 17:30:00,3291.07,3298.53,3290.93,3295.91,2447,8,0
2025-05-30 17:45:00,3295.91,3302.2,3294.59,3301.91,2789,8,0
2025-05-30 18:00:00,3301.71,3301.71,3287.41,3292.12,4434,8,0
2025-05-30 18:15:00,3292.12,3297.53,3290.49,3296.07,2523,8,0
2025-05-30 18:30:00,3296.03,3297.14,3292.65,3293.89,2352,8,0
2025-05-30 18:45:00,3293.94,3297.34,3293.81,3295.01,2632,8,0
2025-05-30 19:00:00,3295.01,3299.26,3291.66,3295.64,3403,8,0
2025-05-30 19:15:00,3295.65,3299.15,3294.7,3297.9,2586,8,0
2025-05-30 19:30:00,3297.9,3299.07,3295.7,3296.85,2509,8,0
2025-05-30 19:45:00,3296.85,3297.61,3294.45,3295.75,2141,8,0
2025-05-30 20:00:00,3295.74,3298.57,3294.28,3297.97,2212,8,0
2025-05-30 20:15:00,3297.96,3299.28,3295.67,3296.16,2216,8,0
2025-05-30 20:30:00,3296.02,3298.09,3292.59,3297.89,2436,8,0
2025-05-30 20:45:00,3297.89,3298.29,3295.24,3295.65,1771,8,0
2025-05-30 21:00:00,3295.65,3300.36,3295.08,3299.73,1585,8,0
2025-05-30 21:15:00,3299.73,3300.61,3295.76,3296.53,1878,8,0
2025-05-30 21:30:00,3296.58,3296.83,3294.07,3294.42,1754,8,0
2025-05-30 21:45:00,3294.42,3296.17,3292.6,3295.24,2224,8,0
2025-05-30 22:00:00,3295.24,3297.29,3293.19,3293.53,2416,8,0
2025-05-30 22:15:00,3293.53,3295.06,3290.17,3293.41,2171,8,0
2025-05-30 22:30:00,3293.44,3293.97,3291.44,3292.19,2091,8,0
2025-05-30 22:45:00,3292.19,3294.86,3288.68,3294.03,2835,8,0
2025-05-30 23:00:00,3294.03,3306.8,3282.99,3302.86,6485,8,0
2025-05-30 23:15:00,3302.86,3305.47,3297.62,3302.07,6313,8,0
2025-05-30 23:30:00,3302.08,3306.07,3296.15,3304.51,5140,8,0
2025-05-30 23:45:00,3304.51,3305.63,3301.73,3304.01,4077,8,0
2025-05-31 00:00:00,3303.97,3308.29,3302.25,3302.79,4030,8,0
2025-05-31 00:15:00,3302.82,3302.92,3293.94,3294.66,4688,8,0
2025-05-31 00:30:00,3294.66,3299.36,3288.29,3289.67,5669,8,0
2025-05-31 00:45:00,3289.67,3291.4,3275.27,3276.79,6587,8,0
2025-05-31 01:00:00,3277.16,3286.68,3271.52,3282.24,6334,8,0
2025-05-31 01:15:00,3282.24,3287.35,3279.61,3283.57,4487,8,0
2025-05-31 01:30:00,3283.6,3285.28,3273.42,3278.86,5313,8,0
2025-05-31 01:45:00,3278.86,3282.94,3276.34,3282.74,5506,8,0
2025-05-31 02:00:00,3282.76,3287.8,3276.05,3284.07,5684,8,0
2025-05-31 02:15:00,3284.07,3288.88,3282.95,3286.97,4054,8,0
2025-05-31 02:30:00,3286.96,3292.73,3286.62,3290.77,3859,8,0
2025-05-31 02:45:00,3290.75,3291.93,3287.35,3288.67,3922,8,0
2025-05-31 03:00:00,3288.64,3290.98,3287.73,3289.16,2839,8,0
2025-05-31 03:15:00,3289.08,3292.27,3287.1,3289.13,2971,8,0
2025-05-31 03:30:00,3289.18,3290.17,3284.05,3287.86,4080,8,0
2025-05-31 03:45:00,3287.82,3295.8,3286.02,3293.34,3558,8,0
2025-05-31 04:00:00,3293.33,3294.63,3291.25,3294.42,3178,8,0
2025-05-31 04:15:00,3294.4,3294.76,3289.82,3291.67,2989,8,0
2025-05-31 04:30:00,3291.68,3294.27,3290.3,3294.03,2004,8,0
2025-05-31 04:45:00,3294.03,3294.35,3290.96,3291.0,1825,8,0
2025-05-31 05:00:00,3290.99,3294.85,3290.99,3294.04,2042,8,0
2025-05-31 05:15:00,3294.04,3295.06,3291.95,3294.56,1960,8,0
2025-05-31 05:30:00,3294.56,3295.1,3293.54,3294.44,1691,8,0
2025-05-31 05:45:00,3294.48,3294.98,3293.76,3293.87,1495,8,0
2025-05-31 06:00:00,3293.9,3295.16,3292.92,3294.31,1717,8,0
2025-05-31 06:15:00,3294.31,3294.35,3292.53,3293.23,1437,8,0
2025-05-31 06:30:00,3293.26,3294.61,3292.73,3293.83,1606,8,0
2025-05-31 06:45:00,3293.91,3295.07,3291.68,3294.93,2183,8,0
2025-05-31 07:00:00,3294.83,3295.85,3292.81,3293.05,1134,8,0
2025-05-31 07:15:00,3293.09,3293.36,3290.13,3290.22,757,8,0
2025-05-31 07:30:00,3290.22,3292.26,3289.94,3292.13,536,8,0
2025-05-31 07:45:00,3292.08,3292.35,3290.37,3291.13,409,8,0
2025-06-02 09:00:00,3303.26,3309.58,3302.92,3307.38,1581,8,0
2025-06-02 09:15:00,3307.36,3308.65,3299.97,3303.97,1658,8,0
2025-06-02 09:30:00,3303.95,3305.86,3302.52,3305.77,1087,8,0
2025-06-02 09:45:00,3305.72,3315.06,3305.71,3313.21,1607,8,0
2025-06-02 10:00:00,3313.17,3316.77,3312.52,3313.64,1633,8,0
2025-06-02 10:15:00,3313.64,3314.07,3311.25,3312.13,1002,8,0
2025-06-02 10:30:00,3312.13,3313.26,3310.35,3311.4,934,8,0
2025-06-02 10:45:00,3311.4,3312.39,3309.22,3310.2,1512,8,0
2025-06-02 11:00:00,3310.17,3314.8,3309.8,3313.17,2662,8,0
2025-06-02 11:15:00,3313.16,3315.02,3311.31,3312.95,2348,8,0
2025-06-02 11:30:00,3312.95,3313.54,3303.33,3307.43,3011,8,0
2025-06-02 11:45:00,3307.43,3311.61,3307.23,3311.4,2622,8,0
2025-06-02 12:00:00,3311.4,3313.85,3310.46,3312.33,2638,8,0
2025-06-02 12:15:00,3312.26,3313.39,3308.14,3309.47,2840,8,0
2025-06-02 12:30:00,3309.46,3310.91,3304.02,3306.51,3279,8,0
2025-06-02 12:45:00,3306.41,3307.23,3301.48,3303.6,2775,8,0
2025-06-02 13:00:00,3303.57,3309.01,3303.33,3308.53,2700,8,0
2025-06-02 13:15:00,3308.56,3311.57,3306.46,3306.92,2230,8,0
2025-06-02 13:30:00,3306.92,3309.75,3306.75,3307.23,1507,8,0
2025-06-02 13:45:00,3307.23,3308.73,3305.16,3307.4,1749,8,0
2025-06-02 14:00:00,3307.34,3307.66,3304.52,3305.28,1732,8,0
2025-06-02 14:15:00,3305.28,3308.42,3305.0,3305.54,1538,8,0
2025-06-02 14:30:00,3305.5,3305.88,3303.31,3305.46,1850,8,0
2025-06-02 14:45:00,3305.44,3308.97,3305.11,3308.75,2018,8,0
2025-06-02 15:00:00,3308.8,3312.28,3308.8,3311.54,2212,8,0
2025-06-02 15:15:00,3311.53,3313.89,3311.25,3313.67,1829,8,0
2025-06-02 15:30:00,3313.67,3315.8,3312.9,3314.75,1680,8,0
2025-06-02 15:45:00,3314.73,3318.29,3313.68,3313.86,2075,8,0
2025-06-02 16:00:00,3313.86,3319.74,3313.84,3318.76,2082,8,0
2025-06-02 16:15:00,3318.8,3319.89,3316.32,3318.21,1965,8,0
2025-06-02 16:30:00,3318.1,3323.39,3316.61,3322.51,2270,8,0
2025-06-02 16:45:00,3322.55,3325.77,3322.46,3323.74,2417,8,0
2025-06-02 17:00:00,3323.76,3329.36,3323.76,3328.0,2880,8,0
2025-06-02 17:15:00,3328.0,3337.96,3327.7,3337.56,3512,8,0
2025-06-02 17:30:00,3337.56,3345.15,3335.94,3345.11,3736,8,0
2025-06-02 17:45:00,3345.09,3345.42,3340.0,3344.45,3101,8,0
2025-06-02 18:00:00,3344.44,3352.7,3343.13,3351.37,3908,8,0
2025-06-02 18:15:00,3351.37,3358.84,3351.28,3353.41,5021,8,0
2025-06-02 18:30:00,3353.38,3359.0,3353.35,3354.47,3157,8,0
2025-06-02 18:45:00,3354.45,3356.91,3350.82,3352.6,3812,8,0
2025-06-02 19:00:00,3352.59,3356.41,3350.63,3353.67,2767,8,0
2025-06-02 19:15:00,3353.65,3355.06,3350.53,3352.98,2326,8,0
2025-06-02 19:30:00,3352.98,3354.69,3350.08,3353.71,2126,8,0
2025-06-02 19:45:00,3353.71,3355.7,3352.05,3352.05,2170,8,0
2025-06-02 20:00:00,3352.07,3352.52,3347.22,3348.59,2757,8,0
2025-06-02 20:15:00,3348.52,3351.12,3346.23,3347.0,2385,8,0
2025-06-02 20:30:00,3347.06,3347.67,3344.42,3346.66,2933,8,0
2025-06-02 20:45:00,3346.64,3348.51,3346.08,3348.35,2475,8,0
2025-06-02 21:00:00,3348.36,3349.44,3345.56,3346.45,2526,8,0
2025-06-02 21:15:00,3346.46,3350.75,3346.46,3349.39,2451,8,0
2025-06-02 21:30:00,3349.39,3350.55,3345.04,3345.24,2918,8,0
2025-06-02 21:45:00,3345.23,3351.49,3344.64,3348.65,3043,8,0
2025-06-02 22:00:00,3348.66,3349.97,3346.09,3349.32,2982,8,0
2025-06-02 22:15:00,3349.32,3354.1,3348.99,3353.42,2321,8,0
2025-06-02 22:30:00,3353.46,3360.23,3353.46,3356.72,3370,8,0
2025-06-02 22:45:00,3356.7,3358.58,3353.21,3356.34,3052,8,0
2025-06-02 23:00:00,3356.3,3360.04,3354.03,3357.83,3493,8,0
2025-06-02 23:15:00,3357.86,3363.38,3357.03,3360.84,3725,8,0
2025-06-02 23:30:00,3360.85,3363.51,3360.38,3361.74,3851,8,0
2025-06-02 23:45:00,3361.73,3362.1,3354.75,3355.5,3708,8,0
2025-06-03 00:00:00,3355.75,3357.72,3352.82,3356.5,4323,8,0
2025-06-03 00:15:00,3356.5,3357.75,3352.01,3355.76,3814,8,0
2025-06-03 00:30:00,3355.86,3366.94,3350.45,3366.67,6136,8,0
2025-06-03 00:45:00,3366.67,3376.19,3364.98,3370.77,6463,8,0
2025-06-03 01:00:00,3371.79,3376.41,3367.68,3374.55,6971,8,0
2025-06-03 01:15:00,3374.55,3378.17,3372.01,3373.23,5501,8,0
2025-06-03 01:30:00,3373.32,3377.99,3372.12,3377.98,5507,8,0
2025-06-03 01:45:00,3377.96,3378.86,3375.35,3376.14,4292,8,0
2025-06-03 02:00:00,3376.05,3378.74,3373.41,3374.81,4201,8,0
2025-06-03 02:15:00,3374.81,3378.39,3369.87,3373.39,3835,8,0
2025-06-03 02:30:00,3373.43,3375.09,3371.09,3374.82,3477,8,0
2025-06-03 02:45:00,3374.82,3375.97,3372.4,3374.36,3012,8,0
2025-06-03 03:00:00,3374.41,3379.37,3371.09,3372.72,3392,8,0
2025-06-03 03:15:00,3372.66,3373.58,3370.41,3373.08,3023,8,0
2025-06-03 03:30:00,3373.11,3375.09,3369.72,3370.47,2819,8,0
2025-06-03 03:45:00,3370.52,3372.81,3369.26,3371.79,2275,8,0
2025-06-03 04:00:00,3371.76,3375.67,3371.54,3374.88,2313,8,0
2025-06-03 04:15:00,3374.88,3375.38,3371.33,3372.31,2512,8,0
2025-06-03 04:30:00,3372.31,3375.12,3372.22,3374.78,2459,8,0
2025-06-03 04:45:00,3374.78,3375.95,3373.24,3374.4,1929,8,0
2025-06-03 05:00:00,3374.43,3374.55,3371.29,3373.51,2108,8,0
2025-06-03 05:15:00,3373.53,3373.54,3370.8,3372.12,1856,8,0
2025-06-03 05:30:00,3372.09,3377.73,3371.55,3377.3,2174,8,0
2025-06-03 05:45:00,3377.3,3380.11,3376.87,3379.26,2137,8,0
2025-06-03 06:00:00,3379.25,3380.42,3377.91,3379.59,2117,8,0
2025-06-03 06:15:00,3379.55,3380.18,3378.86,3378.97,1724,8,0
2025-06-03 06:30:00,3378.97,3380.79,3378.48,3380.52,2126,8,0
2025-06-03 06:45:00,3380.52,3382.35,3380.06,3381.58,2922,8,0
2025-06-03 07:00:00,3381.58,3381.95,3378.38,3380.28,1264,8,0
2025-06-03 07:15:00,3380.24,3381.92,3379.8,3380.02,604,8,0
2025-06-03 07:30:00,3380.03,3381.1,3378.99,3380.82,828,8,0
2025-06-03 07:45:00,3380.82,3382.88,3380.35,3381.67,843,8,0
2025-06-03 09:00:00,3384.78,3386.85,3382.98,3386.35,722,8,0
2025-06-03 09:15:00,3386.34,3391.48,3385.48,3389.84,1770,8,0
2025-06-03 09:30:00,3389.84,3390.95,3388.3,3389.16,1093,8,0
2025-06-03 09:45:00,3389.11,3390.03,3389.0,3390.0,511,8,0
2025-06-03 10:00:00,3390.08,3390.58,3388.12,3388.88,834,8,0
2025-06-03 10:15:00,3388.88,3392.12,3385.07,3385.55,1269,8,0
2025-06-03 10:30:00,3385.55,3388.18,3383.2,3386.76,1540,8,0
2025-06-03 10:45:00,3386.76,3387.47,3384.81,3387.44,1129,8,0
2025-06-03 11:00:00,3387.41,3388.66,3380.51,3382.08,2549,8,0
2025-06-03 11:15:00,3382.08,3382.16,3375.52,3379.76,2728,8,0
2025-06-03 11:30:00,3379.79,3381.53,3373.91,3377.12,2726,8,0
2025-06-03 11:45:00,3377.12,3379.14,3375.18,3375.85,2913,8,0
2025-06-03 12:00:00,3375.85,3376.07,3367.45,3367.59,6061,8,0
2025-06-03 12:15:00,3367.6,3368.93,3363.3,3368.66,4462,8,0
2025-06-03 12:30:00,3368.57,3373.88,3366.2,3373.26,4339,8,0
2025-06-03 12:45:00,3372.36,3375.84,3370.31,3372.77,3546,8,0
2025-06-03 13:00:00,3372.72,3375.45,3371.83,3374.67,3227,8,0
2025-06-03 13:15:00,3374.7,3378.0,3371.69,3372.43,2861,8,0
2025-06-03 13:30:00,3372.72,3372.72,3364.44,3367.88,3839,8,0
2025-06-03 13:45:00,3367.86,3375.49,3367.31,3368.82,2940,8,0
2025-06-03 14:00:00,3368.77,3369.74,3364.33,3368.64,2772,8,0
2025-06-03 14:15:00,3368.65,3368.98,3364.92,3364.92,2095,8,0
2025-06-03 14:30:00,3364.91,3367.37,3359.71,3361.33,2259,8,0
2025-06-03 14:45:00,3361.32,3363.34,3360.62,3361.1,1810,8,0
2025-06-03 15:00:00,3361.1,3365.04,3361.1,3363.39,1993,8,0
2025-06-03 15:15:00,3363.4,3365.25,3361.0,3362.88,1918,8,0
2025-06-03 15:30:00,3362.89,3363.09,3359.22,3362.53,2218,8,0
2025-06-03 15:45:00,3362.52,3363.73,3361.24,3362.73,1556,8,0
2025-06-03 16:00:00,3362.73,3363.49,3360.99,3362.31,1880,8,0
2025-06-03 16:15:00,3362.28,3364.21,3358.98,3359.16,2308,8,0
2025-06-03 16:30:00,3359.18,3362.4,3356.34,3361.01,3184,8,0
2025-06-03 16:45:00,3361.04,3367.88,3360.26,3365.02,2894,8,0
2025-06-03 17:00:00,3364.99,3367.48,3359.16,3362.0,2930,8,0
2025-06-03 17:15:00,3362.0,3366.21,3361.7,3364.23,2382,8,0
2025-06-03 17:30:00,3364.23,3364.93,3352.03,3355.62,3145,8,0
2025-06-03 17:45:00,3355.63,3359.76,3351.04,3358.95,3555,8,0
2025-06-03 18:00:00,3358.94,3361.4,3352.54,3354.61,3476,8,0
2025-06-03 18:15:00,3354.27,3360.41,3353.35,3357.02,3131,8,0
2025-06-03 18:30:00,3357.04,3358.86,3354.18,3358.8,2415,8,0
2025-06-03 18:45:00,3358.8,3359.73,3357.61,3359.72,2317,8,0
2025-06-03 19:00:00,3359.7,3364.88,3359.7,3363.71,3043,8,0
2025-06-03 19:15:00,3363.7,3364.58,3361.74,3361.76,2651,8,0
2025-06-03 19:30:00,3361.8,3364.27,3360.44,3360.44,2178,8,0
2025-06-03 19:45:00,3360.47,3362.69,3359.94,3361.22,1712,8,0
2025-06-03 20:00:00,3361.22,3362.73,3358.5,3359.35,2264,8,0
2025-06-03 20:15:00,3359.35,3360.85,3357.74,3359.11,2170,8,0
2025-06-03 20:30:00,3359.09,3360.62,3355.07,3360.03,2460,8,0
2025-06-03 20:45:00,3360.03,3360.62,3355.65,3356.94,2058,8,0
2025-06-03 21:00:00,3356.89,3358.35,3355.26,3357.51,1935,8,0
2025-06-03 21:15:00,3357.48,3358.12,3355.11,3357.91,1884,8,0
2025-06-03 21:30:00,3357.9,3358.71,3356.97,3357.42,2167,8,0
2025-06-03 21:45:00,3357.43,3357.43,3354.96,3355.51,2019,8,0
2025-06-03 22:00:00,3355.6,3357.37,3353.46,3357.2,2530,8,0
2025-06-03 22:15:00,3357.2,3358.68,3355.97,3356.95,2347,8,0
2025-06-03 22:30:00,3356.95,3359.87,3356.52,3357.97,2296,8,0
2025-06-03 22:45:00,3357.95,3360.53,3357.72,3359.36,1860,8,0
2025-06-03 23:00:00,3359.39,3359.95,3350.02,3353.38,3589,8,0
2025-06-03 23:15:00,3353.4,3355.69,3349.01,3354.73,4013,8,0
2025-06-03 23:30:00,3354.72,3363.09,3353.04,3361.45,4071,8,0
2025-06-03 23:45:00,3361.47,3363.01,3357.67,3359.43,3432,8,0
2025-06-04 00:00:00,3359.45,3363.15,3357.1,3359.99,4050,8,0
2025-06-04 00:15:00,3360.02,3362.12,3358.01,3359.46,2884,8,0
2025-06-04 00:30:00,3359.63,3359.63,3349.13,3352.02,6160,8,0
2025-06-04 00:45:00,3352.02,3352.09,3341.01,3346.01,5704,8,0
2025-06-04 01:00:00,3346.11,3346.11,3333.18,3338.99,7122,8,0
2025-06-04 01:15:00,3338.96,3346.69,3337.11,3346.44,4855,8,0
2025-06-04 01:30:00,3346.44,3350.21,3345.28,3349.85,3935,8,0
2025-06-04 01:45:00,3349.85,3349.92,3345.05,3346.41,3719,8,0
2025-06-04 02:00:00,3346.41,3349.29,3344.11,3349.29,3564,8,0
2025-06-04 02:15:00,3349.28,3350.42,3346.25,3349.8,3016,8,0
2025-06-04 02:30:00,3349.78,3351.63,3348.31,3350.42,3010,8,0
2025-06-04 02:45:00,3350.42,3351.0,3346.7,3350.31,3286,8,0
2025-06-04 03:00:00,3350.32,3353.62,3348.26,3350.6,2993,8,0
2025-06-04 03:15:00,3350.61,3350.62,3348.3,3349.19,2550,8,0
2025-06-04 03:30:00,3349.15,3349.4,3346.4,3347.24,2193,8,0
2025-06-04 03:45:00,3347.25,3348.51,3344.64,3348.48,2161,8,0
2025-06-04 04:00:00,3348.49,3351.62,3347.36,3351.02,1942,8,0
2025-06-04 04:15:00,3351.0,3353.77,3350.08,3353.56,2309,8,0
2025-06-04 04:30:00,3353.59,3354.61,3352.59,3353.45,1960,8,0
2025-06-04 04:45:00,3353.49,3353.6,3352.29,3353.21,1588,8,0
2025-06-04 05:00:00,3353.21,3353.82,3350.77,3350.97,1678,8,0
2025-06-04 05:15:00,3350.97,3352.98,3350.45,3352.48,1222,8,0
2025-06-04 05:30:00,3352.48,3352.59,3351.18,3351.79,1081,8,0
2025-06-04 05:45:00,3351.76,3353.65,3351.46,3353.63,1178,8,0
2025-06-04 06:00:00,3353.63,3355.52,3353.63,3354.51,1269,8,0
2025-06-04 06:15:00,3354.51,3354.64,3353.09,3353.13,1134,8,0
2025-06-04 06:30:00,3353.12,3355.44,3352.65,3354.96,1173,8,0
2025-06-04 06:45:00,3354.98,3355.1,3351.3,3352.66,1855,8,0
2025-06-04 07:00:00,3352.61,3353.9,3352.6,3353.31,611,8,0
2025-06-04 07:15:00,3353.31,3354.33,3352.81,3353.93,398,8,0
2025-06-04 07:30:00,3353.93,3355.41,3353.31,3353.64,402,8,0
2025-06-04 07:45:00,3353.62,3354.41,3353.22,3353.49,481,8,0
2025-06-04 09:00:00,3356.74,3357.05,3355.69,3356.39,338,8,0
2025-06-04 09:15:00,3356.36,3358.02,3356.16,3357.58,652,8,0
2025-06-04 09:30:00,3357.58,3358.49,3357.23,3358.13,493,8,0
2025-06-04 09:45:00,3358.13,3358.37,3357.17,3357.17,258,8,0
2025-06-04 10:00:00,3357.17,3360.53,3356.96,3360.36,682,8,0
2025-06-04 10:15:00,3360.36,3361.61,3357.57,3358.64,813,8,0
2025-06-04 10:30:00,3358.64,3359.51,3355.39,3359.38,1012,8,0
2025-06-04 10:45:00,3359.39,3360.36,3358.27,3359.95,1146,8,0
2025-06-04 11:00:00,3359.98,3360.13,3351.74,3354.03,2747,8,0
2025-06-04 11:15:00,3354.03,3359.05,3353.88,3357.4,2473,8,0
2025-06-04 11:30:00,3357.41,3357.82,3351.22,3353.49,2198,8,0
2025-06-04 11:45:00,3353.48,3355.27,3349.78,3350.28,3280,8,0
2025-06-04 12:00:00,3350.28,3358.23,3346.47,3358.21,3950,8,0
2025-06-04 12:15:00,3358.08,3364.22,3357.07,3363.88,3244,8,0
2025-06-04 12:30:00,3363.88,3369.63,3362.73,3367.07,3649,8,0
2025-06-04 12:45:00,3367.11,3372.27,3366.51,3370.81,3663,8,0
2025-06-04 13:00:00,3370.81,3372.58,3369.58,3372.24,2591,8,0
2025-06-04 13:15:00,3372.25,3372.34,3368.44,3368.92,1970,8,0
2025-06-04 13:30:00,3369.0,3369.0,3362.94,3366.33,2891,8,0
2025-06-04 13:45:00,3366.32,3368.08,3364.53,3365.54,2212,8,0
2025-06-04 14:00:00,3365.48,3366.8,3364.03,3364.29,2015,8,0
2025-06-04 14:15:00,3364.3,3367.53,3363.31,3365.71,1754,8,0
2025-06-04 14:30:00,3365.74,3365.99,3360.32,3360.41,2444,8,0
2025-06-04 14:45:00,3360.41,3361.64,3358.37,3359.18,1973,8,0
2025-06-04 15:00:00,3359.21,3360.83,3356.88,3358.9,2424,8,0
2025-06-04 15:15:00,3358.9,3361.55,3357.29,3360.1,2168,8,0
2025-06-04 15:30:00,3360.08,3360.67,3354.5,3355.1,1874,8,0
2025-06-04 15:45:00,3355.12,3355.77,3352.4,3354.82,2235,8,0
2025-06-04 16:00:00,3354.82,3356.54,3351.51,3354.82,2153,8,0
2025-06-04 16:15:00,3354.81,3354.81,3349.52,3351.66,2066,8,0
2025-06-04 16:30:00,3351.63,3354.41,3348.05,3353.17,3784,8,0
2025-06-04 16:45:00,3353.12,3354.24,3348.88,3351.08,3389,8,0
2025-06-04 17:00:00,3351.12,3354.15,3349.07,3352.63,3041,8,0
2025-06-04 17:15:00,3352.63,3355.62,3350.77,3355.62,3287,8,0
2025-06-04 17:30:00,3355.62,3358.4,3354.87,3356.16,3068,8,0
2025-06-04 17:45:00,3356.21,3358.5,3354.46,3355.72,2266,8,0
2025-06-04 18:00:00,3355.76,3362.86,3355.76,3359.85,3196,8,0
2025-06-04 18:15:00,3359.86,3361.84,3358.52,3361.51,2379,8,0
2025-06-04 18:30:00,3361.51,3365.24,3359.88,3360.59,2463,8,0
2025-06-04 18:45:00,3360.64,3361.58,3353.66,3354.65,2810,8,0
2025-06-04 19:00:00,3354.63,3357.27,3351.69,3355.78,3109,8,0
2025-06-04 19:15:00,3355.78,3356.88,3353.87,3355.14,2059,8,0
2025-06-04 19:30:00,3355.15,3360.25,3355.15,3360.04,2197,8,0
2025-06-04 19:45:00,3360.05,3364.22,3360.05,3362.87,3010,8,0
2025-06-04 20:00:00,3362.86,3364.3,3360.82,3361.38,2584,8,0
2025-06-04 20:15:00,3361.38,3365.0,3361.09,3364.42,2321,8,0
2025-06-04 20:30:00,3364.43,3364.65,3360.19,3361.81,2138,8,0
2025-06-04 20:45:00,3361.81,3364.61,3359.44,3363.02,2113,8,0
2025-06-04 21:00:00,3363.04,3364.02,3358.59,3359.78,2365,8,0
2025-06-04 21:15:00,3359.79,3360.47,3357.55,3358.33,1997,8,0
2025-06-04 21:30:00,3358.32,3358.93,3354.0,3354.46,2724,8,0
2025-06-04 21:45:00,3354.46,3354.49,3347.31,3350.96,4004,8,0
2025-06-04 22:00:00,3350.96,3351.97,3349.27,3350.58,2315,8,0
2025-06-04 22:15:00,3350.59,3351.53,3343.86,3346.67,3392,8,0
2025-06-04 22:30:00,3346.66,3349.67,3344.25,3349.67,2843,8,0
2025-06-04 22:45:00,3349.67,3350.59,3345.15,3346.6,2454,8,0
2025-06-04 23:00:00,3346.62,3349.91,3345.81,3348.15,3035,8,0
2025-06-04 23:15:00,3348.15,3355.71,3344.48,3349.75,5933,8,0
2025-06-04 23:30:00,3349.81,3356.51,3349.26,3355.89,5291,8,0
2025-06-04 23:45:00,3355.88,3360.86,3355.14,3358.88,4596,8,0
2025-06-05 00:00:00,3358.88,3362.77,3356.59,3358.61,4635,8,0
2025-06-05 00:15:00,3358.6,3360.24,3355.05,3358.2,4001,8,0
2025-06-05 00:30:00,3358.2,3359.44,3351.22,3352.95,4660,8,0
2025-06-05 00:45:00,3352.95,3355.41,3350.88,3352.92,3414,8,0
2025-06-05 01:00:00,3352.95,3367.48,3351.26,3366.83,6886,8,0
2025-06-05 01:15:00,3366.8,3369.68,3363.98,3369.55,4948,8,0
2025-06-05 01:30:00,3369.55,3384.64,3368.88,3382.79,5579,8,0
2025-06-05 01:45:00,3382.74,3383.6,3375.65,3377.37,4566,8,0
2025-06-05 02:00:00,3377.37,3378.93,3371.83,3372.68,4007,8,0
2025-06-05 02:15:00,3372.68,3374.75,3370.43,3374.28,4424,8,0
2025-06-05 02:30:00,3374.33,3374.89,3369.74,3373.55,3184,8,0
2025-06-05 02:45:00,3373.55,3374.6,3370.71,3371.73,2736,8,0
2025-06-05 03:00:00,3371.75,3375.0,3370.92,3371.08,2409,8,0
2025-06-05 03:15:00,3371.08,3373.81,3370.89,3373.02,1860,8,0
2025-06-05 03:30:00,3373.02,3375.43,3372.84,3373.08,1917,8,0
2025-06-05 03:45:00,3372.97,3376.31,3372.43,3375.07,2249,8,0
2025-06-05 04:00:00,3374.89,3375.22,3373.04,3374.77,1631,8,0
2025-06-05 04:15:00,3374.77,3376.59,3373.7,3375.17,1880,8,0
2025-06-05 04:30:00,3375.29,3380.1,3375.29,3379.03,2228,8,0
2025-06-05 04:45:00,3379.03,3380.92,3378.84,3379.18,1484,8,0
2025-06-05 05:00:00,3379.2,3382.15,3378.08,3381.37,1630,8,0
2025-06-05 05:15:00,3381.37,3381.53,3379.62,3380.14,1410,8,0
2025-06-05 05:30:00,3380.2,3380.88,3375.89,3377.26,1446,8,0
2025-06-05 05:45:00,3377.22,3377.3,3375.02,3376.19,1331,8,0
2025-06-05 06:00:00,3376.2,3376.32,3373.28,3374.32,1466,8,0
2025-06-05 06:15:00,3374.32,3375.81,3371.93,3373.3,1634,8,0
2025-06-05 06:30:00,3373.3,3374.27,3371.93,3372.03,1323,8,0
2025-06-05 06:45:00,3372.14,3373.81,3372.14,3373.57,1724,8,0
2025-06-05 07:00:00,3373.57,3374.39,3370.7,3372.58,991,8,0
2025-06-05 07:15:00,3372.57,3374.03,3371.17,3373.86,574,8,0
2025-06-05 07:30:00,3373.87,3374.99,3373.5,3373.97,728,8,0
2025-06-05 07:45:00,3373.98,3374.2,3371.86,3372.32,671,8,0
2025-06-05 09:00:00,3374.0,3374.57,3372.84,3373.6,270,8,0
2025-06-05 09:15:00,3373.57,3375.22,3372.73,3375.22,444,8,0
2025-06-05 09:30:00,3375.23,3376.01,3372.32,3373.57,474,8,0
2025-06-05 09:45:00,3373.54,3374.38,3373.24,3373.52,393,8,0
2025-06-05 10:00:00,3373.55,3373.81,3372.47,3373.17,444,8,0
2025-06-05 10:15:00,3373.17,3379.08,3373.17,3378.72,950,8,0
2025-06-05 10:30:00,3378.72,3379.07,3374.33,3375.55,973,8,0
2025-06-05 10:45:00,3375.68,3378.71,3375.24,3378.16,1063,8,0
2025-06-05 11:00:00,3378.12,3378.91,3374.48,3378.31,2111,8,0
2025-06-05 11:15:00,3378.31,3381.75,3377.35,3381.08,1768,8,0
