entry_time,direction,entry,entry_deal,entry_comment,exit_time,exit,exit_deal,profit,exit_comment,report,split,is_grid,is_trend,feature_time,entry_hour,entry_weekday,profit_positive,side,setup,adx,rsi,atr,choppiness,efficiency,ema_gap_atr,di_gap,vwap_deviation_atr,trend_distance_atr,higher_ema_up,higher_ema_down
2024-08-27 06:50:00,SELL,2506.22,26,Trend sell v7: candle-confirme,2024-08-27 06:58:40,2509.22,27,-3.0,sl 2509.22,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-08-27 14:50:00,6,Tuesday,False,SELL,trend,54.752347085609465,44.058424994766675,2.2893086190877465,46.43046510521611,0.40522133938704497,1.3961069406339957,18.455957531040898,-3.0523093432959003,0.9164367656631124,False,True
2024-09-03 04:10:00,SELL,2494.4,28,Trend sell v7: candle-confirme,2024-09-03 04:26:40,2490.48,29,3.92,tp 2490.48,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-09-03 12:10:00,4,Tuesday,True,SELL,trend,58.8964517284688,9.244281050140799,1.6409556583001421,30.121735740608024,0.7872340425531621,0.8984449592881699,47.514634664336356,-4.396968493864934,3.4206704139506035,False,True
2024-09-27 20:25:00,SELL,2646.94,30,Trend sell v7: candle-confirme,2024-09-27 20:50:40,2646.64,31,0.3,sl 2646.64,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-09-28 04:25:00,20,Friday,True,SELL,trend,38.522753282988035,28.287603920305912,4.815552435276586,47.778923478430315,0.4697325199436942,1.1778731501470459,23.454432157625256,-2.2357547940599183,1.935219668033571,False,True
2024-10-15 08:20:00,SELL,2640.96,32,Trend sell v7: candle-confirme,2024-10-15 08:37:40,2640.66,33,0.3,sl 2640.66,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-10-15 16:20:00,8,Tuesday,True,SELL,trend,51.39008768514471,17.457177639994512,2.3882123023029447,36.8169460747578,0.42544068604097174,1.0096126806336077,37.84895025634623,-4.085095543329642,2.8905376541017,False,True
2024-10-23 20:40:00,SELL,2714.45,34,Trend sell v7: candle-confirme,2024-10-24 02:37:40,2721.41,35,-6.96,sl 2721.41,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-10-24 04:40:00,20,Wednesday,False,SELL,trend,48.36805969322563,28.8179966207083,4.355292125251644,46.81594233888203,0.30976172175248856,2.3491925220484955,21.7475836451968,-2.3717301090590137,2.436967343120397,False,True
2024-10-25 13:20:00,SELL,2717.32,36,Trend sell v7: candle-confirme,2024-10-25 13:38:40,2720.8,37,-3.48,sl 2720.80,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-10-25 21:20:00,13,Friday,False,SELL,trend,50.664312298631174,30.320998970536337,2.8117448196549613,36.93773001487433,0.6063059224542028,1.3715909830916424,24.891458502978427,-4.423277435909901,1.9324971564758613,False,True
2024-11-01 19:45:00,SELL,2741.14,38,Trend sell v7: candle-confirme,2024-11-04 01:11:40,2735.82,39,5.32,sl 2735.82,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-02 03:45:00,19,Friday,True,SELL,trend,45.84978309942017,40.12548378907185,4.658567061083253,51.26339625242225,0.22415993194385517,0.479037417243035,19.507841321853284,-1.4467347446493497,1.0532489845310364,False,True
2024-11-12 19:15:00,SELL,2593.21,40,Trend sell v7: candle-confirme,2024-11-12 20:06:40,2599.8,41,-6.59,sl 2599.80,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-13 03:15:00,19,Tuesday,False,SELL,trend,39.443447136610175,29.32306223068798,5.008798460585579,40.86197314768079,0.5481458398254928,0.8726446279487015,22.035136837645727,-2.1228824154969104,1.569706117318843,False,True
2024-11-13 23:50:00,SELL,2573.63,42,Trend sell v7: candle-confirme,2024-11-14 01:19:40,2577.56,43,-3.93,sl 2577.56,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-14 07:50:00,23,Wednesday,False,SELL,trend,59.82969712244491,25.00029135149323,3.1577003716294616,48.10827608437442,0.3883883883883901,3.1789558196685515,30.124578846067276,-6.325484042534208,2.721479230785365,False,True
2024-11-14 06:05:00,SELL,2559.72,44,Trend sell v7: candle-confirme,2024-11-14 06:51:40,2564.18,45,-4.46,sl 2564.18,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-14 14:05:00,6,Thursday,False,SELL,trend,37.474534618541426,34.937651163183205,3.157623171384999,49.43044492521268,0.44939271255059865,3.554246404795563,12.390124355436436,-7.578796493877957,1.7797020265746912,False,True
