split,open_time,close_time,side,regime,reason,entry,sl,tp,exit,exit_reason,pnl,pnl_points,r_multiple,bars_held
test,2025-09-15 16:15:00,2025-09-15 16:15:00,sell,range,range_sell_research,3649.66,3651.954317160351,3647.365682839649,3651.954317160351,sl,-0.022943171603510563,-2.2943171603510564,-1.0,0
test,2025-09-16 19:00:00,2025-09-16 19:15:00,buy,range,range_buy_research,3686.32,3683.358892532993,3689.281107467007,3689.281107467007,tp,0.029611074670069685,2.9611074670069684,1.0,1
test,2025-09-18 09:00:00,2025-09-18 10:30:00,sell,trend_down,trend_sell_research,3651.56,3658.7525497218444,3630.701605806651,3658.7525497218444,sl,-0.07192549721844443,-7.192549721844443,-1.0,6
test,2025-09-19 17:15:00,2025-09-19 17:15:00,sell,range,range_sell_research,3660.58,3663.12605688878,3658.0339431112197,3663.12605688878,sl_same_bar,-0.025460568887801856,-2.5460568887801855,-1.0,0
test,2025-09-23 09:00:00,2025-09-23 09:15:00,sell,range,range_sell_research,3753.21,3755.8658977869204,3750.5541022130797,3755.8658977869204,sl,-0.026558977869203772,-2.6558977869203773,-1.0,1
test,2025-09-26 06:30:00,2025-09-26 06:30:00,buy,range,range_buy_research,3742.59,3739.727324678971,3745.4526753210293,3745.4526753210293,tp,0.02862675321029201,2.862675321029201,1.0,0
test,2025-09-26 12:00:00,2025-09-26 12:15:00,sell,range,range_sell_research,3753.01,3755.457214527173,3750.5627854728273,3750.5627854728273,tp,0.02447214527172946,2.447214527172946,1.0,1
test,2025-09-26 16:30:00,2025-09-26 16:30:00,sell,range,range_sell_research,3757.8,3760.867690130459,3754.7323098695415,3760.867690130459,sl_same_bar,-0.030676901304586866,-3.0676901304586863,-1.0,0
test,2025-09-29 04:15:00,2025-09-29 04:15:00,sell,range,range_sell_research,3776.25,3779.419421727179,3773.080578272821,3779.419421727179,sl_same_bar,-0.03169421727178815,-3.1694217271788148,-1.0,0
test,2025-10-01 09:30:00,2025-10-01 09:30:00,buy,range,range_buy_research,3861.85,3859.0919886015454,3864.6080113984544,3864.6080113984544,tp,0.02758011398454528,2.758011398454528,1.0,0
test,2025-10-02 12:00:00,2025-10-02 12:00:00,sell,range,range_sell_research,3874.55,3877.329624373039,3871.770375626961,3877.329624373039,sl,-0.027796243730390417,-2.7796243730390415,-1.0,0
test,2025-10-03 06:45:00,2025-10-03 06:45:00,buy,range,range_buy_research,3840.76,3837.884238124039,3843.6357618759616,3843.6357618759616,tp,0.028757618759614162,2.875761875961416,1.0,0
test,2025-10-03 18:45:00,2025-10-03 18:45:00,sell,range,range_sell_research,3886.85,3891.0332777229582,3882.6667222770416,3891.0332777229582,sl,-0.041832777229583375,-4.183277722958337,-1.0,0
test,2025-10-09 04:00:00,2025-10-09 04:15:00,sell,trend_down,trend_sell_research,4022.97,4029.81052876404,4003.132466584283,4029.81052876404,sl,-0.068405287640403,-6.8405287640403,-1.0,1
test,2025-10-10 06:15:00,2025-10-10 11:00:00,sell,trend_down,trend_sell_research,3971.3,3983.4822289779277,3935.9715359640104,3983.4822289779277,sl,-0.1218222897792748,-12.18222897792748,-1.0,19
test,2025-10-10 23:00:00,2025-10-10 23:45:00,sell,range,range_sell_research,4011.28,4017.2626367118764,4005.297363288124,4017.2626367118764,sl,-0.059826367118762394,-5.982636711876239,-1.0,3
test,2025-10-14 20:00:00,2025-10-14 20:00:00,sell,range,range_sell_research,4140.36,4146.851264408238,4133.868735591761,4146.851264408238,sl,-0.06491264408238749,-6.491264408238749,-1.0,0
test,2025-10-16 01:15:00,2025-10-16 01:15:00,sell,range,range_sell_research,4205.2,4209.338843308108,4201.0611566918915,4209.338843308108,sl_same_bar,-0.04138843308108335,-4.138843308108335,-1.0,0
test,2025-10-16 02:00:00,2025-10-16 02:00:00,sell,range,range_sell_research,4213.17,4217.26630694166,4209.07369305834,4209.07369305834,tp,0.0409630694166026,4.096306941660259,1.0,0
test,2025-10-16 13:15:00,2025-10-16 13:30:00,sell,range,range_sell_research,4238.89,4243.150283468234,4234.6297165317665,4234.6297165317665,tp,0.04260283468233866,4.260283468233865,1.0,1
test,2025-10-24 06:15:00,2025-10-24 06:15:00,buy,range,range_buy_research,4117.95,4112.693120914365,4123.206879085635,4112.693120914365,sl,-0.05256879085634864,-5.256879085634864,-1.0,0
test,2025-10-28 01:00:00,2025-10-28 02:30:00,sell,trend_down,trend_sell_research,3988.71,4003.5489543642143,3945.6770323437786,4003.5489543642143,sl,-0.1483895436421426,-14.83895436421426,-1.0,6
test,2025-10-30 17:30:00,2025-10-30 17:30:00,sell,range,range_sell_research,3998.17,4005.838277217535,3990.501722782465,3990.501722782465,tp,0.07668277217534979,7.668277217534978,1.0,0
test,2025-10-30 21:00:00,2025-10-30 21:15:00,sell,range,range_sell_research,4004.6,4010.75887818497,3998.44112181503,4010.75887818497,sl,-0.061588781849700354,-6.158878184970035,-1.0,1
test,2025-10-31 16:00:00,2025-10-31 16:00:00,sell,range,range_sell_research,4023.0,4028.0220251604314,4017.9779748395686,4028.0220251604314,sl,-0.0502202516043144,-5.02202516043144,-1.0,0
test,2025-10-31 19:30:00,2025-10-31 19:45:00,buy,range,range_buy_research,3985.89,3979.2735584892216,3992.506441510778,3979.2735584892216,sl,-0.06616441510778259,-6.616441510778259,-1.0,1
test,2025-11-03 17:30:00,2025-11-03 17:30:00,sell,range,range_sell_research,4011.61,4016.5321761215178,4006.6878238784825,4016.5321761215178,sl_same_bar,-0.049221761215176234,-4.922176121517623,-1.0,0
test,2025-11-04 16:15:00,2025-11-04 16:15:00,buy,range,range_buy_research,3975.89,3971.3547110042305,3980.4252889957693,3971.3547110042305,sl,-0.04535288995769406,-4.535288995769406,-1.0,0
test,2025-11-05 19:15:00,2025-11-05 19:15:00,sell,range,range_sell_research,3984.2,3988.473777091954,3979.9262229080455,3979.9262229080455,tp,0.042737770919543436,4.273777091954344,1.0,0
test,2025-11-07 16:00:00,2025-11-07 16:00:00,buy,range,range_buy_research,3997.74,3994.3670628848286,4001.112937115171,4001.112937115171,tp,0.033729371151712255,3.3729371151712257,1.0,0
test,2025-11-07 17:00:00,2025-11-07 17:00:00,buy,range,range_buy_research,3993.47,3989.458755077405,3997.4812449225947,3997.4812449225947,tp,0.04011244922594869,4.011244922594869,1.0,0
test,2025-11-07 18:00:00,2025-11-07 18:00:00,buy,range,range_buy_research,3991.05,3986.865208370621,3995.2347916293793,3995.2347916293793,tp,0.04184791629379106,4.184791629379106,1.0,0
test,2025-11-11 16:45:00,2025-11-11 16:45:00,buy,range,range_buy_research,4132.92,4129.439684254992,4136.400315745008,4129.439684254992,sl,-0.03480315745007829,-3.480315745007829,-1.0,0
test,2025-11-13 06:30:00,2025-11-13 06:30:00,sell,range,range_sell_research,4209.65,4214.802453543981,4204.497546456018,4204.497546456018,tp,0.0515245354398121,5.15245354398121,1.0,0
test,2025-11-17 07:00:00,2025-11-17 10:00:00,sell,trend_down,trend_sell_research,4078.61,4091.202246396743,4042.0924854494465,4091.202246396743,sl,-0.12592246396742668,-12.592246396742667,-1.0,12
test,2025-11-18 04:00:00,2025-11-18 10:30:00,sell,trend_down,trend_sell_research,4025.03,4040.079304160907,3981.38701793337,4040.079304160907,sl,-0.15049304160907015,-15.049304160907013,-1.0,26
test,2025-11-19 05:00:00,2025-11-19 05:15:00,sell,range,range_sell_research,4075.66,4079.794976234502,4071.5250237654977,4071.5250237654977,tp,0.04134976234502119,4.134976234502119,1.0,1
test,2025-11-20 05:45:00,2025-11-20 15:00:00,sell,trend_down,trend_sell_research,4065.98,4082.511189838147,4018.039549469374,4082.511189838147,sl,-0.16531189838146929,-16.53118983814693,-1.0,37
test,2025-11-21 05:45:00,2025-11-21 06:00:00,buy,range,range_buy_research,4054.74,4049.7739778353066,4059.706022164693,4059.706022164693,tp,0.04966022164693186,4.966022164693186,1.0,1
test,2025-11-21 07:00:00,2025-11-21 07:00:00,buy,range,range_buy_research,4052.22,4047.3711760295273,4057.0688239704723,4057.0688239704723,tp,0.04848823970472495,4.848823970472495,1.0,0
test,2025-11-25 17:00:00,2025-11-25 17:00:00,buy,range,range_buy_research,4125.42,4119.963515028134,4130.876484971866,4119.963515028134,sl_same_bar,-0.05456484971866303,-5.456484971866303,-1.0,0
test,2025-11-25 19:30:00,2025-11-25 19:30:00,sell,range,range_sell_research,4149.78,4155.158077881847,4144.4019221181525,4155.158077881847,sl,-0.053780778818472756,-5.378077881847275,-1.0,0
test,2025-11-26 14:15:00,2025-11-26 14:15:00,sell,range,range_sell_research,4170.88,4174.125570072447,4167.634429927553,4167.634429927553,tp,0.03245570072446753,3.2455700724467533,1.0,0
test,2025-11-26 16:45:00,2025-11-26 16:45:00,buy,range,range_buy_research,4149.18,4144.548428116608,4153.811571883392,4144.548428116608,sl,-0.04631571883392099,-4.631571883392098,-1.0,0
test,2025-11-27 04:00:00,2025-11-27 04:00:00,buy,range,range_buy_research,4154.27,4151.464269610557,4157.075730389444,4151.464269610557,sl,-0.02805730389443852,-2.805730389443852,-1.0,0
test,2025-11-28 01:45:00,2025-11-28 02:00:00,sell,range,range_sell_research,4162.62,4164.320008978567,4160.919991021433,4164.320008978567,sl,-0.017000089785669845,-1.7000089785669843,-1.0,1
test,2025-12-02 20:30:00,2025-12-02 21:30:00,sell,trend_down,trend_sell_research,4189.45,4198.650967495949,4162.767194261747,4198.650967495949,sl,-0.09200967495949045,-9.200967495949044,-1.0,4
test,2025-12-05 07:15:00,2025-12-05 07:15:00,sell,range,range_sell_research,4216.32,4218.86458086703,4213.77541913297,4218.86458086703,sl,-0.02544580867030163,-2.544580867030163,-1.0,0
test,2025-12-08 08:15:00,2025-12-08 08:30:00,sell,range,range_sell_research,4215.45,4218.4178553637,4212.482144636299,4218.4178553637,sl,-0.02967855363700437,-2.967855363700437,-1.0,1
test,2025-12-09 05:45:00,2025-12-09 06:30:00,sell,range,range_sell_research,4194.29,4196.663379730127,4191.9166202698725,4191.9166202698725,tp,0.023733797301274534,2.3733797301274535,1.0,3
test,2025-12-09 19:00:00,2025-12-09 19:15:00,sell,range,range_sell_research,4212.4,4216.965048407756,4207.834951592244,4207.834951592244,tp,0.045650484077559665,4.565048407755967,1.0,1
test,2025-12-10 07:30:00,2025-12-10 07:30:00,buy,range,range_buy_research,4205.67,4203.443031548207,4207.896968451793,4207.896968451793,tp,0.022269684517932545,2.2269684517932546,1.0,0
test,2025-12-11 15:30:00,2025-12-11 15:30:00,buy,range,range_buy_research,4213.03,4209.872701252545,4216.187298747454,4209.872701252545,sl_same_bar,-0.03157298747454661,-3.1572987474546608,-1.0,0
test,2025-12-18 10:45:00,2025-12-18 10:45:00,buy,range,range_buy_research,4328.47,4326.048131203321,4330.89186879668,4326.048131203321,sl,-0.024218687966795188,-2.4218687966795187,-1.0,0
test,2025-12-19 12:00:00,2025-12-19 12:30:00,sell,range,range_sell_research,4329.47,4332.056481204977,4326.8835187950235,4326.8835187950235,tp,0.02586481204976735,2.586481204976735,1.0,2
test,2025-12-19 15:45:00,2025-12-19 15:45:00,sell,range,range_sell_research,4329.5,4332.221680567005,4326.778319432995,4332.221680567005,sl,-0.027216805670050234,-2.7216805670050235,-1.0,0
test,2025-12-19 17:30:00,2025-12-19 17:30:00,sell,range,range_sell_research,4337.68,4341.6076257879095,4333.752374212091,4341.6076257879095,sl,-0.03927625787909165,-3.9276257879091645,-1.0,0
test,2025-12-26 16:45:00,2025-12-26 16:45:00,sell,range,range_sell_research,4520.94,4525.032850618544,4516.847149381455,4525.032850618544,sl_same_bar,-0.04092850618544617,-4.092850618544617,-1.0,0
test,2025-12-26 18:15:00,2025-12-26 18:15:00,sell,range,range_sell_research,4539.19,4544.175897773016,4534.204102226983,4544.175897773016,sl,-0.049858977730164046,-4.985897773016404,-1.0,0
valid,2026-01-05 19:30:00,2026-01-06 02:30:00,buy,trend_up,trend_buy_research,4446.07,4430.926113504376,4471.81460704256,4430.926113504376,sl,-0.1514388649562352,-15.14388649562352,-1.0,24
valid,2026-01-06 03:15:00,2026-01-06 03:15:00,buy,range,range_buy_research,4441.96,4437.772971924938,4446.147028075062,4437.772971924938,sl,-0.0418702807506179,-4.187028075061789,-1.0,0
valid,2026-01-06 04:45:00,2026-01-06 05:00:00,sell,range,range_sell_research,4453.6,4458.349227089354,4448.850772910647,4458.349227089354,sl,-0.04749227089353553,-4.749227089353553,-1.0,1
valid,2026-01-07 14:00:00,2026-01-07 18:15:00,sell,trend_down,trend_sell_research,4447.32,4457.950266384308,4416.492227485506,4457.950266384308,sl,-0.10630266384308015,-10.630266384308015,-1.0,17
valid,2026-01-08 04:00:00,2026-01-08 04:00:00,buy,range,range_buy_research,4448.51,4444.507869796731,4452.512130203269,4444.507869796731,sl,-0.04002130203269189,-4.002130203269189,-1.0,0
valid,2026-01-08 04:45:00,2026-01-08 04:45:00,buy,range,range_buy_research,4441.98,4437.879481211158,4446.080518788841,4437.879481211158,sl,-0.04100518788841328,-4.1005187888413275,-1.0,0
valid,2026-01-09 11:30:00,2026-01-09 11:45:00,sell,range,range_sell_research,4473.89,4476.918026253476,4470.861973746525,4470.861973746525,tp,0.030280262534752182,3.0280262534752183,1.0,1
valid,2026-01-09 14:15:00,2026-01-09 14:15:00,sell,range,range_sell_research,4474.18,4477.034081229525,4471.325918770475,4471.325918770475,tp,0.02854081229525036,2.854081229525036,1.0,0
valid,2026-01-13 15:30:00,2026-01-13 15:30:00,sell,range,range_sell_research,4600.86,4604.7734753659015,4596.946524634098,4604.7734753659015,sl,-0.03913475365901831,-3.9134753659018315,-1.0,0
valid,2026-01-14 14:45:00,2026-01-14 14:45:00,sell,range,range_sell_research,4634.26,4637.7908895046085,4630.729110495392,4637.7908895046085,sl,-0.0353088950460824,-3.53088950460824,-1.0,0
valid,2026-01-15 18:30:00,2026-01-15 18:30:00,sell,range,range_sell_research,4611.6,4616.778173130076,4606.421826869925,4606.421826869925,tp,0.051781731300752656,5.178173130075265,1.0,0
valid,2026-01-16 03:15:00,2026-01-16 03:15:00,buy,range,range_buy_research,4603.89,4600.460712787259,4607.319287212742,4600.460712787259,sl_same_bar,-0.03429287212741656,-3.429287212741656,-1.0,0
valid,2026-01-16 14:00:00,2026-01-16 14:15:00,sell,range,range_sell_research,4612.64,4616.041648951246,4609.238351048754,4609.238351048754,tp,0.034016489512459884,3.4016489512459884,1.0,1
valid,2026-01-16 17:00:00,2026-01-16 17:00:00,sell,range,range_sell_research,4607.64,4612.311181730603,4602.968818269398,4612.311181730603,sl,-0.04671181730602257,-4.671181730602257,-1.0,0
valid,2026-01-22 04:15:00,2026-01-22 07:45:00,sell,trend_down,trend_sell_research,4793.63,4812.99897282785,4737.4599787992365,4812.99897282785,sl,-0.19368972827849576,-19.368972827849575,-1.0,14
valid,2026-01-22 17:00:00,2026-01-22 17:00:00,sell,range,range_sell_research,4835.13,4840.35107936574,4829.9089206342605,4840.35107936574,sl_same_bar,-0.0522107936573957,-5.22107936573957,-1.0,0
valid,2026-01-26 20:00:00,2026-01-26 20:00:00,sell,range,range_sell_research,5101.1,5109.230757473144,5092.969242526857,5092.969242526857,tp,0.08130757473143603,8.130757473143603,1.0,0
valid,2026-01-26 23:30:00,2026-01-27 01:30:00,sell,trend_down,trend_sell_research,5020.52,5052.171741247328,4928.72995038275,5052.171741247328,sl,-0.31651741247327664,-31.651741247327664,-1.0,4
valid,2026-01-27 12:30:00,2026-01-27 13:45:00,sell,range,range_sell_research,5087.71,5093.698998496621,5081.721001503379,5081.721001503379,tp,0.05988998496621207,5.988998496621207,1.0,5
valid,2026-01-28 19:15:00,2026-01-28 19:30:00,sell,range,range_sell_research,5295.75,5305.654252486197,5285.845747513803,5285.845747513803,tp,0.09904252486197038,9.904252486197038,1.0,1
valid,2026-01-29 21:15:00,2026-01-29 22:45:00,sell,trend_down,trend_sell_research,5306.77,5385.390722238561,5078.769905508176,5385.390722238561,sl,-0.7862072223856013,-78.62072223856012,-1.0,6
valid,2026-02-04 02:30:00,2026-02-04 02:45:00,sell,range,range_sell_research,4981.54,4996.892140748465,4966.187859251535,4996.892140748465,sl,-0.1535214074846499,-15.35214074846499,-1.0,1
valid,2026-02-10 11:00:00,2026-02-10 11:00:00,sell,range,range_sell_research,5041.97,5049.2192714739585,5034.720728526042,5049.2192714739585,sl,-0.07249271473958288,-7.249271473958288,-1.0,0
valid,2026-02-11 06:00:00,2026-02-11 06:45:00,sell,range,range_sell_research,5054.36,5060.5715307844575,5048.148469215542,5048.148469215542,tp,0.06211530784457864,6.211530784457864,1.0,3
valid,2026-02-11 08:00:00,2026-02-11 08:15:00,sell,range,range_sell_research,5052.92,5058.586578665255,5047.253421334745,5058.586578665255,sl,-0.05666578665254747,-5.666578665254747,-1.0,1
valid,2026-02-11 09:15:00,2026-02-11 09:15:00,sell,range,range_sell_research,5059.43,5064.987238560121,5053.8727614398795,5064.987238560121,sl_same_bar,-0.055572385601208224,-5.5572385601208225,-1.0,0
valid,2026-02-11 12:00:00,2026-02-11 12:00:00,sell,range,range_sell_research,5062.92,5067.985560760844,5057.854439239156,5067.985560760844,sl,-0.05065560760844164,-5.065560760844164,-1.0,0
valid,2026-02-12 11:30:00,2026-02-12 11:45:00,sell,range,range_sell_research,5071.3,5076.923144623272,5065.676855376729,5076.923144623272,sl,-0.056231446232714005,-5.623144623271401,-1.0,1
valid,2026-02-12 16:00:00,2026-02-12 16:00:00,sell,range,range_sell_research,5075.39,5080.719924271667,5070.060075728334,5070.060075728334,tp,0.05329924271666642,5.329924271666641,1.0,0
valid,2026-02-13 13:15:00,2026-02-13 13:15:00,buy,range,range_buy_research,4951.53,4943.88253301626,4959.17746698374,4943.88253301626,sl,-0.07647466983739833,-7.647466983739832,-1.0,0
valid,2026-02-13 17:45:00,2026-02-13 17:45:00,sell,range,range_sell_research,5007.16,5016.599540957427,4997.720459042573,4997.720459042573,tp,0.09439540957427198,9.439540957427198,1.0,0
valid,2026-02-27 08:30:00,2026-02-27 08:45:00,sell,range,range_sell_research,5193.43,5197.757418517889,5189.102581482111,5189.102581482111,tp,0.04327418517888873,4.327418517888873,1.0,1
valid,2026-03-02 15:45:00,2026-03-02 16:00:00,sell,range,range_sell_research,5392.99,5401.754651682421,5384.225348317578,5384.225348317578,tp,0.08764651682421573,8.764651682421572,1.0,1
valid,2026-03-03 10:30:00,2026-03-03 11:15:00,sell,trend_down,trend_sell_research,5312.23,5338.0968998173785,5237.215990529601,5237.215990529601,tp,0.7501400947039838,75.01400947039838,2.8999999999999826,3
valid,2026-03-04 12:30:00,2026-03-04 13:15:00,sell,range,range_sell_research,5188.14,5196.87463490416,5179.40536509584,5196.87463490416,sl,-0.08734634904159976,-8.734634904159975,-1.0,3
valid,2026-03-04 17:30:00,2026-03-04 17:30:00,buy,range,range_buy_research,5156.24,5145.452039789877,5167.027960210123,5145.452039789877,sl_same_bar,-0.10787960210122947,-10.787960210122947,-1.0,0
valid,2026-03-09 17:30:00,2026-03-09 17:30:00,buy,range,range_buy_research,5081.83,5072.822044827648,5090.837955172352,5090.837955172352,tp,0.09007955172352013,9.007955172352013,1.0,0
valid,2026-03-16 20:45:00,2026-03-16 21:15:00,sell,trend_down,trend_sell_research,4987.77,5007.472213838533,4930.633579868256,5007.472213838533,sl,-0.1970221383853277,-19.70221383853277,-1.0,2
valid,2026-03-18 13:15:00,2026-03-18 14:00:00,sell,trend_down,trend_sell_research,4988.96,5000.038162725811,4956.833328095147,4956.833328095147,tp,0.3212667190485263,32.12667190485263,2.9000000000000328,3
valid,2026-03-20 19:45:00,2026-03-23 01:00:00,sell,trend_down,trend_sell_research,4581.28,4618.926385179285,4472.105482980073,4472.105482980073,tp,1.091745170199265,109.1745170199265,2.899999999999995,17
valid,2026-03-23 02:00:00,2026-03-23 03:30:00,sell,trend_down,trend_sell_research,4498.2,4536.130223948041,4388.20235055068,4388.20235055068,tp,1.099976494493194,109.9976494493194,2.8999999999999977,6
valid,2026-03-31 15:00:00,2026-03-31 15:00:00,sell,range,range_sell_research,4582.34,4590.825407825339,4573.854592174661,4590.825407825339,sl,-0.0848540782533928,-8.48540782533928,-1.0,0
valid,2026-04-09 12:30:00,2026-04-09 13:15:00,sell,range,range_sell_research,4729.83,4736.084714609938,4723.575285390062,4736.084714609938,sl,-0.06254714609937764,-6.254714609937764,-1.0,3
valid,2026-04-10 15:15:00,2026-04-10 15:15:00,sell,range,range_sell_research,4766.93,4771.385966480348,4762.474033519653,4762.474033519653,tp,0.044559664803473426,4.455966480347342,1.0,0
valid,2026-04-13 15:15:00,2026-04-13 15:15:00,buy,range,range_buy_research,4717.28,4712.006884114739,4722.553115885261,4712.006884114739,sl,-0.05273115885261177,-5.273115885261177,-1.0,0
valid,2026-04-13 18:45:00,2026-04-13 19:00:00,buy,range,range_buy_research,4712.62,4705.814401552754,4719.425598447246,4719.425598447246,tp,0.06805598447245757,6.805598447245757,1.0,1
valid,2026-04-13 20:00:00,2026-04-13 20:00:00,sell,range,range_sell_research,4733.1,4739.81588908969,4726.3841109103105,4726.3841109103105,tp,0.06715889089689882,6.715889089689881,1.0,0
valid,2026-04-13 22:45:00,2026-04-14 01:00:00,sell,range,range_sell_research,4741.73,4747.621432733026,4735.838567266973,4747.621432733026,sl,-0.058914327330267045,-5.891432733026704,-1.0,5
valid,2026-04-15 20:45:00,2026-04-16 01:45:00,sell,trend_down,trend_sell_research,4793.5,4807.946119603962,4751.60625314851,4807.946119603962,sl,-0.1444611960396196,-14.44611960396196,-1.0,16
valid,2026-04-20 08:15:00,2026-04-20 10:00:00,sell,trend_down,trend_sell_research,4786.54,4800.236042536948,4746.821476642851,4800.236042536948,sl,-0.13696042536947972,-13.69604253694797,-1.0,7
valid,2026-04-20 15:30:00,2026-04-20 15:30:00,sell,range,range_sell_research,4805.73,4810.5317758415,4800.928224158499,4800.928224158499,tp,0.04801775841500785,4.801775841500785,1.0,0
valid,2026-04-22 15:30:00,2026-04-22 15:30:00,buy,range,range_buy_research,4753.11,4749.232771254883,4756.987228745116,4749.232771254883,sl,-0.03877228745116554,-3.877228745116554,-1.0,0
valid,2026-04-27 16:00:00,2026-04-27 16:00:00,buy,range,range_buy_research,4699.26,4695.554610714176,4702.965389285824,4695.554610714176,sl,-0.037053892858239124,-3.7053892858239124,-1.0,0
valid,2026-04-27 17:45:00,2026-04-27 17:45:00,buy,range,range_buy_research,4693.64,4689.225490114254,4698.0545098857465,4689.225490114254,sl,-0.04414509885746156,-4.414509885746156,-1.0,0
valid,2026-04-28 17:15:00,2026-04-28 19:45:00,sell,trend_down,trend_sell_research,4568.34,4591.154022271214,4502.179335413481,4591.154022271214,sl,-0.22814022271213616,-22.814022271213616,-1.0,10
valid,2026-05-01 05:30:00,2026-05-01 05:30:00,sell,range,range_sell_research,4629.43,4633.121034581275,4625.7389654187255,4625.7389654187255,tp,0.036910345812748345,3.6910345812748346,1.0,0
valid,2026-05-01 08:15:00,2026-05-01 08:30:00,buy,range,range_buy_research,4614.33,4610.821677202456,4617.838322797544,4610.821677202456,sl,-0.0350832279754377,-3.5083227975437694,-1.0,1
valid,2026-05-04 05:45:00,2026-05-04 05:45:00,buy,range,range_buy_research,4603.65,4597.740742340486,4609.559257659514,4609.559257659514,tp,0.05909257659513969,5.909257659513969,1.0,0
valid,2026-05-07 04:30:00,2026-05-07 04:30:00,sell,range,range_sell_research,4704.26,4709.040348116331,4699.479651883669,4709.040348116331,sl,-0.0478034811633097,-4.78034811633097,-1.0,0
valid,2026-05-07 19:30:00,2026-05-07 19:30:00,buy,range,range_buy_research,4719.96,4712.996255571131,4726.923744428869,4712.996255571131,sl,-0.06963744428869177,-6.963744428869177,-1.0,0
valid,2026-05-08 17:15:00,2026-05-08 17:15:00,sell,range,range_sell_research,4731.75,4738.532661274585,4724.967338725415,4724.967338725415,tp,0.06782661274584825,6.782661274584825,1.0,0
valid,2026-05-13 17:00:00,2026-05-13 17:00:00,buy,range,range_buy_research,4679.48,4674.604109420255,4684.3558905797445,4674.604109420255,sl,-0.04875890579744919,-4.875890579744919,-1.0,0
valid,2026-05-18 15:00:00,2026-05-18 15:30:00,sell,range,range_sell_research,4550.69,4557.137230415325,4544.2427695846745,4557.137230415325,sl,-0.06447230415325066,-6.447230415325066,-1.0,2
valid,2026-05-21 01:45:00,2026-05-21 04:00:00,buy,trend_up,trend_buy_research,4542.35,4534.005924049514,4556.534929115827,4556.534929115827,tp,0.14184929115826891,14.18492911582689,1.6999999999999782,9
valid,2026-05-21 22:30:00,2026-05-22 04:30:00,buy,trend_up,trend_buy_research,4538.87,4523.322496092255,4565.300756643166,4523.322496092255,sl,-0.15547503907744614,-15.547503907744613,-1.0,20
valid,2026-05-22 17:30:00,2026-05-22 17:30:00,buy,range,range_buy_research,4499.1,4493.535958075912,4504.664041924088,4504.664041924088,tp,0.055640419240880874,5.564041924088087,1.0,0
valid,2026-05-25 14:00:00,2026-05-25 14:00:00,sell,range,range_sell_research,4568.69,4571.726257367838,4565.653742632161,4571.726257367838,sl,-0.03036257367838516,-3.036257367838516,-1.0,0
valid,2026-05-26 18:45:00,2026-05-26 19:00:00,buy,range,range_buy_research,4508.35,4503.1831556452125,4513.516844354788,4503.1831556452125,sl,-0.05166844354787827,-5.166844354787827,-1.0,1
valid,2026-06-01 19:15:00,2026-06-01 19:45:00,sell,trend_down,trend_sell_research,4467.25,4482.105221381528,4424.169857993568,4482.105221381528,sl,-0.1485522138152828,-14.855221381528281,-1.0,2
valid,2026-06-11 15:45:00,2026-06-11 15:45:00,buy,range,range_buy_research,4073.14,4066.8256020956696,4079.45439790433,4079.45439790433,tp,0.06314397904330235,6.314397904330235,1.0,0
